materia;nombre;creditos;id;dia;hora_inicio;minuto_inicio;hora_fin;minuto_fin;duracion;senhalizacion;edificio;capacidad;extension;area;tiene_movil_express;tipo_mobiliario;es_fijo;id;crn;semestre;numero_seccion;cupos;inscritos;disponibles;profesor1;profesor2;profesor3;id;curso;seccion;salon;franja
MUSI-2602;SONIDO EN VIVO 1;3;40196;S;8;0;11;50;230;K2_101;K2;40.0;;68,4;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-31160;31160;2018-01;2;10;14;-4;TARQUINO FERNANDEZ JAVIER HUMBERTO;;;47350;MUSI-2602;2018-01-31160;K2_101;40196
MUSI-2602;SONIDO EN VIVO 1;3;47351;M;8;0;11;50;230;K2_101;K2;40.0;;68,4;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-31160;31160;2018-01;2;10;14;-4;TARQUINO FERNANDEZ JAVIER HUMBERTO;;;47351;MUSI-2602;2018-01-31160;K2_101;47351
MUSI-2602;SONIDO EN VIVO 1;3;47351;M;8;0;11;50;230;K2_101;K2;40.0;;68,4;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-31160;31160;2018-01;2;10;14;-4;TARQUINO FERNANDEZ JAVIER HUMBERTO;;;47352;MUSI-2602;2018-01-31160;K2_101;47351
MUSI-2612;FUNDAMENTOS DE AUDIO Y ACÃSTIC;3;28928;L;17;0;18;20;80;AU_303;AU;31.0;5621.0;29,4;No;Pupitre universitario;Movil;2018-01-18691;18691;2018-01;1;30;17;13;ESPITIA HURTADO JUAN PABLO;;;47353;MUSI-2612;2018-01-18691;AU_303;28928
MUSI-2612;FUNDAMENTOS DE AUDIO Y ACÃSTIC;3;29497;I;17;0;18;20;80;AU_303;AU;31.0;5621.0;29,4;No;Pupitre universitario;Movil;2018-01-18691;18691;2018-01;1;30;17;13;ESPITIA HURTADO JUAN PABLO;;;47354;MUSI-2612;2018-01-18691;AU_303;29497
MUSI-2613;TECNOLOGÃA DEL AUDIO 1;3;28661;M;9;30;10;50;80;C_108;C_;22.0;;40,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-18692;18692;2018-01;1;20;7;13;ESPITIA HURTADO JUAN PABLO;;;47361;MUSI-2613;2018-01-18692;C_108;28661
MUSI-2613;TECNOLOGÃA DEL AUDIO 1;3;28606;J;9;30;10;50;80;C_108;C_;22.0;;40,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-18692;18692;2018-01;1;20;7;13;ESPITIA HURTADO JUAN PABLO;;;47362;MUSI-2613;2018-01-18692;C_108;28606
MUSI-2621;ESPACIOS ACÃSTICOS;3;36830;I;18;30;19;50;80;W_403;W_;42.0;5015.0;81,2;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-31161;31161;2018-01;1;25;26;-1;ESPITIA HURTADO JUAN PABLO;;;47369;MUSI-2621;2018-01-31161;W_403;36830
MUSI-2621;ESPACIOS ACÃSTICOS;3;36829;L;18;30;19;50;80;W_403;W_;42.0;5015.0;81,2;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-31161;31161;2018-01;1;25;26;-1;ESPITIA HURTADO JUAN PABLO;;;47370;MUSI-2621;2018-01-31161;W_403;36829
MUSI-3615;PRE-PROYECTO PRODUCCIÃN;0;29469;V;14;0;15;20;80;W_205;W_;24.0;5008.0;55,2;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-13995;13995;2018-01;1;24;0;24;CARRERO SANCHEZ SANDRO;ESPITIA HURTADO JUAN PABLO;;47374;MUSI-3615;2018-01-13995;W_205;29469
MUSI-3998;ORQUESTA;0;47381;V;17;0;19;20;140;K2_101;K2;40.0;;68,4;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-10611;10611;2018-01;1;20;0;20;;;;47381;MUSI-3998;2018-01-10611;K2_101;47381
MUSI-3998;ORQUESTA;0;47382;L;17;0;19;20;140;K2_101;K2;40.0;;68,4;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-10611;10611;2018-01;1;20;0;20;;;;47382;MUSI-3998;2018-01-10611;K2_101;47382
MUSI-3998;ORQUESTA;0;47383;I;17;0;19;20;140;K2_101;K2;40.0;;68,4;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-10611;10611;2018-01;1;20;0;20;;;;47383;MUSI-3998;2018-01-10611;K2_101;47383
MUSI-4000;MUSICOLOGIA. METODOS Y ESTILOS;4;28397;J;14;0;16;50;170;AU_311;AU;19.0;5629.0;21,3;No;Pupitre universitario;Movil;2018-01-30182;30182;2018-01;1;12;1;11;BARNAT ONS DRISS;;;47387;MUSI-4000;2018-01-30182;AU_311;28397
MUSI-4018;MÃSICA DE LATINOAMÃRICA;4;28956;I;17;0;19;50;170;C_206;C_;22.0;;43,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-30186;30186;2018-01;1;20;2;18;KATZ-ROSENE JOSHUA DAVID;;;47394;MUSI-4018;2018-01-30186;C_206;28956
PERI-1001B;MEDIOS, PERIODISMO Y PODER;3;28358;M;11;0;12;20;80;O_204;O_;62.0;5259.0;70,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-27209;27209;2018-01;1;54;42;12;SANCHEZ LOPEZ SANDRA BEATRIZ;PEREZ HERNANDEZ ANDRES;;47401;PERI-1001B;2018-01-27209;O_204;28358
PERI-1001B;MEDIOS, PERIODISMO Y PODER;3;28310;J;11;0;12;20;80;O_204;O_;62.0;5259.0;70,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-27209;27209;2018-01;1;54;42;12;SANCHEZ LOPEZ SANDRA BEATRIZ;PEREZ HERNANDEZ ANDRES;;47402;PERI-1001B;2018-01-27209;O_204;28310
PERI-1002B;CRÃNICAS Y REPORT. PERIODISTIC;3;28979;I;14;0;16;50;170;R_110;R_;46.0;;46,8;No;Pupitre universitario;Movil;2018-01-18172;18172;2018-01;1;39;38;1;MORALES REGUEROS ANDRES LORENZO;;;47409;PERI-1002B;2018-01-18172;R_110;28979
PERI-1004B;TALLER MEDIOS DIGITALES Y MULT;3;28397;J;14;0;16;50;170;C_106;C_;22.0;;42,3;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-18173;18173;2018-01;1;14;14;0;GOMEZ DUGAND ALEJANDRO;;;47416;PERI-1004B;2018-01-18173;C_106;28397
PERI-1006B;SALA DE REDACCIÃN;3;28893;M;14;0;16;50;170;AU_308;AU;30.0;5626.0;45,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-13090;13090;2018-01;1;24;19;5;ZULUAGA TRUJILLO JIMENA;AVELLA BERMUDEZ MARIA ESTEFANIA;;47423;PERI-1006B;2018-01-13090;AU_308;28893
PERI-1007B;CINE, PERIODISMO Y CULTURA;3;28383;L;14;0;16;50;170;ML_607;ML;81.0;1624.0;125,7;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-13091;13091;2018-01;1;74;76;-2;RINCON RODRIGUEZ OMAR GERARDO;;;47430;PERI-1007B;2018-01-13091;ML_607;28383
PERI-1008A;DE GRECIA A INTERNET;3;28621;M;8;0;9;20;80;ML_607;ML;81.0;1624.0;125,7;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-24875;24875;2018-01;1;74;61;13;SANCHEZ LOPEZ SANDRA BEATRIZ;;;47437;PERI-1008A;2018-01-24875;ML_607;28621
PERI-1008A;DE GRECIA A INTERNET;3;28622;J;8;0;9;20;80;ML_607;ML;81.0;1624.0;125,7;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-24875;24875;2018-01;1;74;61;13;SANCHEZ LOPEZ SANDRA BEATRIZ;;;47438;PERI-1008A;2018-01-24875;ML_607;28622
PERI-1009B;RELATOS DE NACION PERIODISTICA;3;28661;M;9;30;10;50;80;SD_803;SD;82.0;1163.0;140;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-13092;13092;2018-01;1;74;76;-2;MARTINEZ CONCHA MARIA PAULA;VARGAS PLAZAS JUAN CAMILO;;47445;PERI-1009B;2018-01-13092;SD_803;28661
PERI-1009B;RELATOS DE NACION PERIODISTICA;3;28606;J;9;30;10;50;80;SD_803;SD;82.0;1163.0;140;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-13092;13092;2018-01;1;74;76;-2;MARTINEZ CONCHA MARIA PAULA;VARGAS PLAZAS JUAN CAMILO;;47446;PERI-1009B;2018-01-13092;SD_803;28606
PERI-1011B;GRANDES HISTORIAS PERIODISTIC.;3;28482;M;12;30;13;50;80;W_402;W_;40.0;5014.0;81,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-22347;22347;2018-01;1;34;34;0;DE BEAUVOIR CHARLOTTE;;;47453;PERI-1011B;2018-01-22347;W_402;28482
PERI-1011B;GRANDES HISTORIAS PERIODISTIC.;3;28483;J;12;30;13;50;80;W_402;W_;40.0;5014.0;81,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-22347;22347;2018-01;1;34;34;0;DE BEAUVOIR CHARLOTTE;;;47454;PERI-1011B;2018-01-22347;W_402;28483
PERI-1015A;VIAJESPORLOSTIEMPOSDEL OCIO Y;3;30922;M;15;30;18;20;190;SD_806;SD;82.0;1164.0;140,4;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-13892;13892;2018-01;1;74;78;-4;RINCON RODRIGUEZ OMAR GERARDO;MARTINEZ CONCHA MARIA PAULA;;47461;PERI-1015A;2018-01-13892;SD_806;30922
PERI-1016A;COMUNIC.Y TECNOLOG.EN ELTIEMPO;3;28310;J;11;0;12;20;80;B_401;B_;81.0;;159,2;No (es salas de computo tambiÃ©n);Silla mÃ³vil y mesa fija;Fijo;2018-01-13893;13893;2018-01;1;74;75;-1;ZULUAGA TRUJILLO JIMENA;;;47468;PERI-1016A;2018-01-13893;B_401;28310
PERI-1017A;PERIODISMO VISUAL;3;28469;I;12;30;13;50;80;ML_607;ML;81.0;1624.0;125,7;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-16218;16218;2018-01;1;74;64;10;DE BEAUVOIR CHARLOTTE;;;47475;PERI-1017A;2018-01-16218;ML_607;28469
PERI-1017A;PERIODISMO VISUAL;3;28470;L;12;30;13;50;80;ML_607;ML;81.0;1624.0;125,7;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-16218;16218;2018-01;1;74;64;10;DE BEAUVOIR CHARLOTTE;;;47476;PERI-1017A;2018-01-16218;ML_607;28470
PERI-1018B;PERIODISMO, GUERRA Y PAZ;3;28302;I;8;0;9;20;80;SD_807;SD;82.0;1114.0;140,4;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-16219;16219;2018-01;1;74;64;10;MORALES REGUEROS ANDRES LORENZO;CASTAÃO MARULANDA WILLIAM;;47480;PERI-1018B;2018-01-16219;SD_807;28302
PERI-1018B;PERIODISMO, GUERRA Y PAZ;3;28553;V;8;0;9;20;80;SD_807;SD;82.0;1114.0;140,4;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-16219;16219;2018-01;1;74;64;10;MORALES REGUEROS ANDRES LORENZO;CASTAÃO MARULANDA WILLIAM;;47481;PERI-1018B;2018-01-16219;SD_807;28553
PERI-1019;TALLER SONORO;3;28893;M;14;0;16;50;170;C_207;C_;22.0;;42,6;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-24876;24876;2018-01;1;20;9;11;CHAVES RODRIGUEZ JUAN CAMILO;;;47488;PERI-1019;2018-01-24876;C_207;28893
PERI-1020;TALLER DE VIDEO;3;28979;I;14;0;16;50;170;AU_210;AU;18.0;5617.0;21,4;No;Pupitre universitario;Movil;2018-01-16221;16221;2018-01;1;15;8;7;LOIZILLON MARGUERITE VICTORIA MARIE;;;47495;PERI-1020;2018-01-16221;AU_210;28979
PERI-1021B;CULTURA DIGITAL;3;28302;I;8;0;9;20;80;W_102;W_;87.0;5001.0;133,5;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30187;30187;2018-01;1;74;50;24;AFANADOR LLACH MARIA JOSE;MENDOZA ESPINOSA JENIFFER LILIAM;;47502;PERI-1021B;2018-01-30187;W_102;28302
PERI-1021B;CULTURA DIGITAL;3;28553;V;8;0;9;20;80;W_102;W_;87.0;5001.0;133,5;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30187;30187;2018-01;1;74;50;24;AFANADOR LLACH MARIA JOSE;MENDOZA ESPINOSA JENIFFER LILIAM;;47503;PERI-1021B;2018-01-30187;W_102;28553
PSCL-4102;PSICOLOGÃA CLÃNICA III;4;46812;J;7;0;9;50;170;SD_204;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-30189;30189;2018-01;1;25;8;17;GOMEZ MAQUET YVONNE;;;47510;PSCL-4102;2018-01-30189;SD_204;46812
PSCL-4209;EVAL. E INT. NIÃOS Y ADOLESC.;4;28949;I;6;30;9;20;190;AU_301;AU;29.0;5619.0;29,4;No;Pupitre universitario;Movil;2018-01-30192;30192;2018-01;1;30;22;8;RODRIGUEZ DIAZ MARIA CLARA;;;47517;PSCL-4209;2018-01-30192;AU_301;28949
PSIC-1131B;VIOLENCIA URBANA Y PREVENCION;3;28280;I;9;30;10;50;80;SD_803;SD;82.0;1163.0;140;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30198;30198;2018-01;1;74;42;32;CHAUX TORRES JESUS ENRIQUE;;;47524;PSIC-1131B;2018-01-30198;SD_803;28280
PSIC-1131B;VIOLENCIA URBANA Y PREVENCION;3;28281;V;9;30;10;50;80;SD_803;SD;82.0;1163.0;140;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30198;30198;2018-01;1;74;42;32;CHAUX TORRES JESUS ENRIQUE;;;47525;PSIC-1131B;2018-01-30198;SD_803;28281
PSIC-1135B;CONDUCTA CRIMINAL Y SOCIEDAD;3;28357;V;11;0;12;20;80;W_102;W_;87.0;5001.0;133,5;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-31045;31045;2018-01;1;74;63;11;PEREZ TRUJILLO MONICA;;;47532;PSIC-1135B;2018-01-31045;W_102;28357
PSIC-1135B;CONDUCTA CRIMINAL Y SOCIEDAD;3;28342;I;11;0;12;20;80;W_102;W_;87.0;5001.0;133,5;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-31045;31045;2018-01;1;74;63;11;PEREZ TRUJILLO MONICA;;;47533;PSIC-1135B;2018-01-31045;W_102;28342
PSIC-1204;PRINCIPIOS DE NEUROCIENCIAS 1;3;28309;L;11;0;12;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10438;10438;2018-01;1;50;37;13;CARDENAS PARRA LUIS FERNANDO;ZARATE GUERRERO SANTIAGO;;47537;PSIC-1204;2018-01-10438;B_202;28309
PSIC-1204;PRINCIPIOS DE NEUROCIENCIAS 1;3;28342;I;11;0;12;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10438;10438;2018-01;1;50;37;13;CARDENAS PARRA LUIS FERNANDO;ZARATE GUERRERO SANTIAGO;;47538;PSIC-1204;2018-01-10438;B_202;28342
PSIC-1204;PRINCIPIOS DE NEUROCIENCIAS 1;3;28342;I;11;0;12;20;80;LL_303;LL;50.0;5091.0;51,5;No;Pupitre universitario;Movil;2018-01-18771;18771;2018-01;2;50;48;2;CARDENAS PARRA LUIS FERNANDO;;;47542;PSIC-1204;2018-01-18771;LL_303;28342
PSIC-1204;PRINCIPIOS DE NEUROCIENCIAS 1;3;28309;L;11;0;12;20;80;LL_303;LL;50.0;5091.0;51,5;No;Pupitre universitario;Movil;2018-01-18771;18771;2018-01;2;50;48;2;CARDENAS PARRA LUIS FERNANDO;;;47543;PSIC-1204;2018-01-18771;LL_303;28309
PSIC-1205;PRINCIPIOS DE NEUROCIENCIAS 2;3;28536;L;15;30;16;50;80;O_103;O_;121.0;5252.0;94;No;Silla y superficie abatible fijas;Fijo;2018-01-10439;10439;2018-01;1;90;69;21;CARDENAS PARRA LUIS FERNANDO;ZARATE GUERRERO SANTIAGO;;47547;PSIC-1205;2018-01-10439;O_103;28536
PSIC-1205;PRINCIPIOS DE NEUROCIENCIAS 2;3;28569;I;15;30;16;50;80;O_103;O_;121.0;5252.0;94;No;Silla y superficie abatible fijas;Fijo;2018-01-10439;10439;2018-01;1;90;69;21;CARDENAS PARRA LUIS FERNANDO;ZARATE GUERRERO SANTIAGO;;47548;PSIC-1205;2018-01-10439;O_103;28569
PSIC-1402;FUNDAMENTOS DE PSICOLOGIA;3;28357;V;11;0;12;20;80;R_111;R_;70.0;;83;No;Silla y superficie abatible fijas;Fijo;2018-01-20993;20993;2018-01;1;65;56;9;GOMEZ ORTIZ VIVIOLA MELIDA;;;47555;PSIC-1402;2018-01-20993;R_111;28357
PSIC-1402;FUNDAMENTOS DE PSICOLOGIA;3;28358;M;11;0;12;20;80;R_111;R_;70.0;;83;No;Silla y superficie abatible fijas;Fijo;2018-01-20993;20993;2018-01;1;65;56;9;GOMEZ ORTIZ VIVIOLA MELIDA;;;47556;PSIC-1402;2018-01-20993;R_111;28358
PSIC-1402;FUNDAMENTOS DE PSICOLOGIA;3;28302;I;8;0;9;20;80;SD_806;SD;82.0;1164.0;140,4;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-20995;20995;2018-01;2;80;71;9;JARAMILLO SIERRA ANA LUCIA;;;47560;PSIC-1402;2018-01-20995;SD_806;28302
PSIC-1402;FUNDAMENTOS DE PSICOLOGIA;3;28301;L;8;0;9;20;80;SD_806;SD;82.0;1164.0;140,4;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-20995;20995;2018-01;2;80;71;9;JARAMILLO SIERRA ANA LUCIA;;;47561;PSIC-1402;2018-01-20995;SD_806;28301
PSIC-1403;TALLER DE INDUCCION;0;29469;V;14;0;15;20;80;G_101;G_;84.0;5501.0;120,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-15098;15098;2018-01;1;80;25;55;;;;47565;PSIC-1403;2018-01-15098;G_101;29469
PSIC-2312;PSICOLOGIA APRENDIZAJE;3;28590;V;12;30;13;50;80;ML_607;ML;81.0;1624.0;125,7;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-19697;19697;2018-01;1;80;53;27;NAISMITH IONA JANE;;;47572;PSIC-2312;2018-01-19697;ML_607;28590
PSIC-2312;PSICOLOGIA APRENDIZAJE;3;28469;I;12;30;13;50;80;ML_607;ML;81.0;1624.0;125,7;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-19697;19697;2018-01;1;80;53;27;NAISMITH IONA JANE;;;47573;PSIC-2312;2018-01-19697;ML_607;28469
PSIC-2313;PSICOLOGÃA DE LA EMOCIÃN;3;28829;M;15;30;16;50;80;ML_615;ML;80.0;1623.0;109,6;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-19698;19698;2018-01;1;79;38;41;GOMEZ ORTIZ VIVIOLA MELIDA;;;47577;PSIC-2313;2018-01-19698;ML_615;28829
PSIC-2313;PSICOLOGÃA DE LA EMOCIÃN;3;28568;V;15;30;16;50;80;ML_615;ML;80.0;1623.0;109,6;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-19698;19698;2018-01;1;79;38;41;GOMEZ ORTIZ VIVIOLA MELIDA;;;47578;PSIC-2313;2018-01-19698;ML_615;28568
PSIC-2314;PSICOLOGÃA  LENGUAJE (INGLÃS);3;28280;I;9;30;10;50;80;ML_510;ML;69.0;1617.0;98,1;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30200;30200;2018-01;1;69;62;7;INGRAM GORDON PATRICK DUNSTAN;;;47585;PSIC-2314;2018-01-30200;ML_510;28280
PSIC-2314;PSICOLOGÃA  LENGUAJE (INGLÃS);3;28279;L;9;30;10;50;80;ML_510;ML;69.0;1617.0;98,1;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30200;30200;2018-01;1;69;62;7;INGRAM GORDON PATRICK DUNSTAN;;;47586;PSIC-2314;2018-01-30200;ML_510;28279
PSIC-2315;PENSAMIENTO Y RAZONAMIENTO;3;28928;L;17;0;18;20;80;ML_615;ML;80.0;1623.0;109,6;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-27226;27226;2018-01;1;80;30;50;JIMENEZ LEAL WILLIAM;;;47590;PSIC-2315;2018-01-27226;ML_615;28928
PSIC-2315;PENSAMIENTO Y RAZONAMIENTO;3;29497;I;17;0;18;20;80;ML_615;ML;80.0;1623.0;109,6;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-27226;27226;2018-01;1;80;30;50;JIMENEZ LEAL WILLIAM;;;47591;PSIC-2315;2018-01-27226;ML_615;29497
PSIC-2316;PSICOLOGIA DE LA PERCEPCION;3;28357;V;11;0;12;20;80;ML_510;ML;69.0;1617.0;98,1;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-24902;24902;2018-01;1;69;68;1;REALI FLORENCIA;;;47598;PSIC-2316;2018-01-24902;ML_510;28357
PSIC-2316;PSICOLOGIA DE LA PERCEPCION;3;28358;M;11;0;12;20;80;ML_510;ML;69.0;1617.0;98,1;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-24902;24902;2018-01;1;69;68;1;REALI FLORENCIA;;;47599;PSIC-2316;2018-01-24902;ML_510;28358
PSIC-2318;MOTIVACIÃN;3;28574;J;14;0;15;20;80;G_101;G_;84.0;5501.0;120,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-18186;18186;2018-01;1;80;55;25;CRUZ VASQUEZ JULIO EDUARDO;;;47603;PSIC-2318;2018-01-18186;G_101;28574
PSIC-2318;MOTIVACIÃN;3;28573;M;14;0;15;20;80;G_101;G_;84.0;5501.0;120,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-18186;18186;2018-01;1;80;55;25;CRUZ VASQUEZ JULIO EDUARDO;;;47604;PSIC-2318;2018-01-18186;G_101;28573
PSIC-2503;PSICOLOGÃA SOCIAL CRÃTICA;3;28301;L;8;0;9;20;80;SD_806;SD;82.0;1164.0;140,4;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-14103;14103;2018-01;1;80;73;7;ARANGUREN ROMERO JUAN PABLO;;;47608;PSIC-2503;2018-01-14103;SD_806;28301
PSIC-2503;PSICOLOGÃA SOCIAL CRÃTICA;3;28622;J;8;0;9;20;80;SD_806;SD;82.0;1164.0;140,4;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-14103;14103;2018-01;1;80;73;7;ARANGUREN ROMERO JUAN PABLO;;;47609;PSIC-2503;2018-01-14103;SD_806;28622
PSIC-2504;PSICOL SOCIAL EXPERIM;3;28536;L;15;30;16;50;80;LL_304;LL;50.0;5092.0;50,8;No;Pupitre universitario;Movil;2018-01-13262;13262;2018-01;1;50;50;0;CRUZ VASQUEZ JULIO EDUARDO;;;47616;PSIC-2504;2018-01-13262;LL_304;28536
PSIC-2504;PSICOL SOCIAL EXPERIM;3;28569;I;15;30;16;50;80;LL_304;LL;50.0;5092.0;50,8;No;Pupitre universitario;Movil;2018-01-13262;13262;2018-01;1;50;50;0;CRUZ VASQUEZ JULIO EDUARDO;;;47617;PSIC-2504;2018-01-13262;LL_304;28569
PSIC-2504;PSICOL SOCIAL EXPERIM;3;30065;M;17;0;18;20;80;O_403;O_;50.0;5269.0;57,8;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-28344;28344;2018-01;2;50;20;30;CRUZ VASQUEZ JULIO EDUARDO;;;47624;PSIC-2504;2018-01-28344;O_403;30065
PSIC-2504;PSICOL SOCIAL EXPERIM;3;29403;J;17;0;18;20;80;O_403;O_;50.0;5269.0;57,8;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-28344;28344;2018-01;2;50;20;30;CRUZ VASQUEZ JULIO EDUARDO;;;47625;PSIC-2504;2018-01-28344;O_403;29403
PSIC-2600;ENTREVISTA PSICOLOGICA;3;28470;L;12;30;13;50;80;R_110;R_;46.0;;46,8;No;Pupitre universitario;Movil;2018-01-23329;23329;2018-01;1;40;41;-1;RIPOLL KAREN;;;47632;PSIC-2600;2018-01-23329;R_110;28470
PSIC-2600;ENTREVISTA PSICOLOGICA;3;28469;I;12;30;13;50;80;R_110;R_;46.0;;46,8;No;Pupitre universitario;Movil;2018-01-23329;23329;2018-01;1;40;41;-1;RIPOLL KAREN;;;47633;PSIC-2600;2018-01-23329;R_110;28469
PSIC-2600;ENTREVISTA PSICOLOGICA;3;28470;L;12;30;13;50;80;Z_110;Z_;47.0;;52,9;No;Pupitre universitario;Movil;2018-01-23330;23330;2018-01;2;40;25;15;JARAMILLO SIERRA ANA LUCIA;;;47640;PSIC-2600;2018-01-23330;Z_110;28470
PSIC-2600;ENTREVISTA PSICOLOGICA;3;28469;I;12;30;13;50;80;Z_110;Z_;47.0;;52,9;No;Pupitre universitario;Movil;2018-01-23330;23330;2018-01;2;40;25;15;JARAMILLO SIERRA ANA LUCIA;;;47641;PSIC-2600;2018-01-23330;Z_110;28469
PSIC-2601;PSICOMETRIA;3;28349;M;6;30;7;50;80;AU_104;AU;48.0;5604.0;62,6;Si;Mesa trapezoidal con silla mÃ³viles;Movil;2018-01-13263;13263;2018-01;1;45;28;17;GOMEZ MAQUET YVONNE;;;47648;PSIC-2601;2018-01-13263;AU_104;28349
PSIC-2601;PSICOMETRIA;3;28740;V;6;30;7;50;80;AU_104;AU;48.0;5604.0;62,6;Si;Mesa trapezoidal con silla mÃ³viles;Movil;2018-01-13263;13263;2018-01;1;45;28;17;GOMEZ MAQUET YVONNE;;;47649;PSIC-2601;2018-01-13263;AU_104;28740
PSIC-2601;PSICOMETRIA;3;28573;M;14;0;15;20;80;AU_203;AU;48.0;5610.0;59,8;SI;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-28347;28347;2018-01;2;45;31;14;GARCIA MEJIA NICOLAS;;;47656;PSIC-2601;2018-01-28347;AU_203;28573
PSIC-2601;PSICOMETRIA;3;29469;V;14;0;15;20;80;AU_203;AU;48.0;5610.0;59,8;SI;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-28347;28347;2018-01;2;45;31;14;GARCIA MEJIA NICOLAS;;;47657;PSIC-2601;2018-01-28347;AU_203;29469
PSIC-2602;EVALUACION PSICOLÃGICA;3;28928;L;17;0;18;20;80;B_201;B_;51.0;1439.0;122,8;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-23331;23331;2018-01;1;40;40;0;CARRILLO AVILA SONIA;;;47664;PSIC-2602;2018-01-23331;B_201;28928
PSIC-2602;EVALUACION PSICOLÃGICA;3;29497;I;17;0;18;20;80;B_201;B_;51.0;1439.0;122,8;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-23331;23331;2018-01;1;40;40;0;CARRILLO AVILA SONIA;;;47665;PSIC-2602;2018-01-23331;B_201;29497
PSIC-2602;EVALUACION PSICOLÃGICA;3;29403;J;17;0;18;20;80;B_201;B_;51.0;1439.0;122,8;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-23331;23331;2018-01;1;40;40;0;CARRILLO AVILA SONIA;;;47666;PSIC-2602;2018-01-23331;B_201;29403
PSIC-2602;EVALUACION PSICOLÃGICA;3;28928;L;17;0;18;20;80;AU_102;AU;48.0;5602.0;62,6;Si;Mesa trapezoidal con silla mÃ³viles;Movil;2018-01-25788;25788;2018-01;2;40;43;-3;RIPOLL KAREN;;;47670;PSIC-2602;2018-01-25788;AU_102;28928
PSIC-2602;EVALUACION PSICOLÃGICA;3;29497;I;17;0;18;20;80;AU_102;AU;48.0;5602.0;62,6;Si;Mesa trapezoidal con silla mÃ³viles;Movil;2018-01-25788;25788;2018-01;2;40;43;-3;RIPOLL KAREN;;;47671;PSIC-2602;2018-01-25788;AU_102;29497
